Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
58847-84683:Jaren Jackson,58847-84683,PF,Jaren,Jaren Jackson,Jackson,28.7,10,6100,SAC@MEM,MEM,SAC,,,,,,PF
58847-145307:Isaiah Stewart,58847-145307,PF,Isaiah,Isaiah Stewart,Stewart,21.72205846,68,6100,DEN@DET,DET,DEN,O,Personal,,,,PF
58847-23716:Kyle Anderson,58847-23716,SF,Kyle,Kyle Anderson,Anderson,29.57646987,68,6000,SAC@MEM,MEM,SAC,,,,,,SF
58847-60233:Dillon Brooks,58847-60233,SG,Dillon,Dillon Brooks,Brooks,27.05000074,66,6000,SAC@MEM,MEM,SAC,,,,,,SG
58847-23447:Richaun Holmes,58847-23447,C,Richaun,Richaun Holmes,Holmes,32.00491883,61,6000,SAC@MEM,SAC,MEM,GTD,Knee,,,,C
58847-110637:Darius Bazley,58847-110637,PF,Darius,Darius Bazley,Bazley,26.07222267,54,5900,UTA@OKC,OKC,UTA,,,,,,PF
58847-63126:Cedi Osman,58847-63126,SF,Cedi,Cedi Osman,Osman,20.7210522,57,5900,CLE@WAS,CLE,WAS,GTD,Ankle,,,,SF
58847-16081:Khem Birch,58847-16081,C,Khem,Khem Birch,Birch,19.43692345,65,5900,TOR@DAL,TOR,DAL,,,,,,C
58847-23831:Jerami Grant,58847-23831,PF,Jerami,Jerami Grant,Grant,35.23703794,54,5900,DEN@DET,DET,DEN,O,Knee,,,,PF
58847-145328:Saddiq Bey,58847-145328,SF,Saddiq,Saddiq Bey,Bey,21.40882425,68,5900,DEN@DET,DET,DEN,,,,,,SF
58847-63127:Willy Hernangomez,58847-63127,C,Willy,Willy Hernangomez,Hernangomez,19.54222276,45,5800,NO@GS,NO,GS,,,,,,C
58847-70827:Ivica Zubac,58847-70827,C,Ivica,Ivica Zubac,Zubac,22.57571498,70,5800,LAC@HOU,LAC,HOU,,,,,,C
58847-84723:Khyri Thomas,58847-84723,SG,Khyri,Khyri Thomas,Thomas,36.25,4,5800,LAC@HOU,HOU,LAC,,,,,,SG
58847-59318:Joe Ingles,58847-59318,SG,Joe,Joe Ingles,Ingles,24.53230732,65,5800,UTA@OKC,UTA,OKC,,,,,,SG
58847-145341:Isaac Okoro,58847-145341,SG,Isaac,Isaac Okoro,Okoro,18.5830773,65,5800,CLE@WAS,CLE,WAS,,,,,,SG
58847-110340:Jaxson Hayes,58847-110340,PF,Jaxson,Jaxson Hayes,Hayes,15.61034525,58,5700,NO@GS,NO,GS,,,,,,PF
58847-110345:Kevin Porter,58847-110345,SF,Kevin,Kevin Porter,Porter,30.22307645,26,5700,LAC@HOU,HOU,LAC,O,Ankle,,,,SF
58847-145331:Tyrese Maxey,58847-145331,SG,Tyrese,Tyrese Maxey,Maxey,13.34576313,59,5700,ORL@PHI,PHI,ORL,,,,,,SG
58847-12355:Eric Bledsoe,58847-12355,SG,Eric,Eric Bledsoe,Bledsoe,23.7652181,69,5600,NO@GS,NO,GS,,,,,,SG
58847-145547:Facundo Campazzo,58847-145547,PG,Facundo,Facundo Campazzo,Campazzo,17.19375038,64,5600,DEN@DET,DEN,DET,,,,,,PG
58847-110336:Chuma Okeke,58847-110336,PF,Chuma,Chuma Okeke,Okeke,19.77111138,45,5600,ORL@PHI,ORL,PHI,O,Ankle,,,,PF
58847-16196:Dwight Powell,58847-16196,C,Dwight,Dwight Powell,Powell,14.79642814,56,5600,TOR@DAL,DAL,TOR,,,,,,C
58847-145344:Malachi Flynn,58847-145344,PG,Malachi,Malachi Flynn,Flynn,15.48222249,45,5600,TOR@DAL,TOR,DAL,,,,,,PG
58847-117291:Armoni Brooks,58847-117291,SG,Armoni,Armoni Brooks,Brooks,18.20555623,18,5500,LAC@HOU,HOU,LAC,,,,,,SG
58847-145541:R.J. Hampton,58847-145541,PG,R.J.,R.J. Hampton,Hampton,14.07199951,50,5500,ORL@PHI,ORL,PHI,,,,,,PG
58847-145576:Jae'Sean Tate,58847-145576,PF,Jae'Sean,Jae'Sean Tate,Tate,25.46470552,68,5500,LAC@HOU,HOU,LAC,,,,,,PF
58847-14529:Cory Joseph,58847-14529,PG,Cory,Cory Joseph,Joseph,18.62903226,62,5500,DEN@DET,DET,DEN,O,Ankle,,,,PG
58847-84676:Wendell Carter,58847-84676,C,Wendell,Wendell Carter,Carter,26.93396226,53,5500,ORL@PHI,ORL,PHI,,,,,,C
58847-110349:Rui Hachimura,58847-110349,SF,Rui,Rui Hachimura,Hachimura,24.12909047,55,5500,CLE@WAS,WAS,CLE,,,,,,SF
58847-117779:Juan Toscano-Anderson,58847-117779,PF,Juan,Juan Toscano-Anderson,Toscano-Anderson,17.57647107,51,5400,NO@GS,GS,NO,,,,,,PF
58847-66061:Dwayne Bacon,58847-66061,SG,Dwayne,Dwayne Bacon,Bacon,18.13285784,70,5300,ORL@PHI,ORL,PHI,,,,,,SG
58847-117286:Moses Brown,58847-117286,C,Moses,Moses Brown,Brown,23.09512255,41,5200,UTA@OKC,OKC,UTA,,,,,,C
58847-145489:Killian Hayes,58847-145489,PG,Killian,Killian Hayes,Hayes,18.94583384,24,5200,DEN@DET,DET,DEN,,,,,,PG
58847-84714:Moritz Wagner,58847-84714,PF,Moritz,Moritz Wagner,Wagner,14.28604623,43,5200,ORL@PHI,ORL,PHI,,,,,,PF
58847-15583:Seth Curry,58847-15583,SG,Seth,Seth Curry,Curry,20.87678528,56,5100,ORL@PHI,PHI,ORL,,,,,,SG
58847-110353:Brandon Clarke,58847-110353,PF,Brandon,Brandon Clarke,Clarke,24.82586249,58,5100,SAC@MEM,MEM,SAC,,,,,,PF
58847-16178:Maurice Harkless,58847-16178,SF,Maurice,Maurice Harkless,Harkless,13.71111128,36,5100,SAC@MEM,SAC,MEM,,,,,,SF
58847-110322:Jordan Poole,58847-110322,PG,Jordan,Jordan Poole,Poole,17.32653061,49,5000,NO@GS,GS,NO,,,,,,PG
58847-110331:Ty Jerome,58847-110331,SG,Ty,Ty Jerome,Jerome,20.40000037,33,5000,UTA@OKC,OKC,UTA,GTD,Calf,,,,SG
58847-15814:Alex Len,58847-15814,C,Alex,Alex Len,Len,15.94032238,62,5000,CLE@WAS,WAS,CLE,,,,,,C
58847-84695:Gary Trent,58847-84695,SG,Gary,Gary Trent,Trent,23.19655215,58,4900,TOR@DAL,TOR,DAL,,,,,,SG
58847-110883:Dean Wade,58847-110883,PF,Dean,Dean Wade,Wade,13.51803239,61,4900,CLE@WAS,CLE,WAS,,,,,,PF
58847-19781:Kent Bazemore,58847-19781,SF,Kent,Kent Bazemore,Bazemore,17.03538537,65,4900,NO@GS,GS,NO,,,,,,SF
58847-145819:Naji Marshall,58847-145819,SF,Naji,Naji Marshall,Marshall,18.52666626,30,4900,NO@GS,NO,GS,,,,,,SF
58847-9660:Dwight Howard,58847-9660,C,Dwight,Dwight Howard,Howard,20.81029376,68,4900,ORL@PHI,PHI,ORL,,,,,,C
58847-145536:Theo Maledon,58847-145536,PG,Theo,Theo Maledon,Maledon,20.23174564,63,4800,UTA@OKC,OKC,UTA,,,,,,PG
58847-84690:Jalen Brunson,58847-84690,SG,Jalen,Jalen Brunson,Brunson,22.24545381,66,4800,TOR@DAL,DAL,TOR,,,,,,SG
58847-15592:Austin Rivers,58847-15592,PG,Austin,Austin Rivers,Rivers,15.82646987,34,4800,DEN@DET,DEN,DET,,,,,,PG
58847-84713:Svi Mykhailiuk,58847-84713,PG,Svi,Svi Mykhailiuk,Mykhailiuk,15.31384653,65,4800,UTA@OKC,OKC,UTA,,,,,,PG
58847-9966:James Johnson,58847-9966,PF,James,James Johnson,Johnson,18.32653061,49,4800,NO@GS,NO,GS,,,,,,PF
58847-110325:Daniel Gafford,58847-110325,PF,Daniel,Daniel Gafford,Gafford,17.744231,52,4800,CLE@WAS,WAS,CLE,,,,,,PF
58847-16233:Josh Richardson,58847-16233,SF,Josh,Josh Richardson,Richardson,23.13684296,57,4800,TOR@DAL,DAL,TOR,,,,,,SF
58847-145327:Cole Anthony,58847-145327,PG,Cole,Cole Anthony,Anthony,25.11333279,45,4800,ORL@PHI,ORL,PHI,,,,,,PG
58847-17333:Will Barton,58847-17333,SG,Will,Will Barton,Barton,24.5839277,56,4800,DEN@DET,DEN,DET,GTD,Hamstring,,,,SG
58847-110639:Sekou Doumbouya,58847-110639,PF,Sekou,Sekou Doumbouya,Doumbouya,10.39464242,56,4700,DEN@DET,DET,DEN,,,,,,PF
58847-111273:Luguentz Dort,58847-111273,SF,Luguentz,Luguentz Dort,Dort,23.09230863,52,4700,UTA@OKC,OKC,UTA,O,Knee,,,,SF
58847-40208:Raul Neto,58847-40208,PG,Raul,Raul Neto,Neto,17.92499924,64,4600,CLE@WAS,WAS,CLE,,,,,,PG
58847-16201:Michael Carter-Williams,58847-16201,PG,Michael,Michael Carter-Williams,Carter-Williams,22.29999961,31,4600,ORL@PHI,ORL,PHI,O,Ankle,,,,PG
58847-58295:D.J. Wilson,58847-58295,PF,D.J.,D.J. Wilson,Wilson,11.73999983,35,4600,LAC@HOU,HOU,LAC,O,Covid-19,,,,PF
58847-24544:Gary Harris,58847-24544,SG,Gary,Gary Harris,Harris,17.87297264,37,4600,ORL@PHI,ORL,PHI,,,,,,SG
58847-84691:Shake Milton,58847-84691,PG,Shake,Shake Milton,Milton,21.09344182,61,4500,ORL@PHI,PHI,ORL,,,,,,PG
58847-110315:Terance Mann,58847-110315,SG,Terance,Terance Mann,Mann,14.87121212,66,4500,LAC@HOU,LAC,HOU,,,,,,SG
58847-9703:George Hill,58847-9703,PG,George,George Hill,Hill,16.75,28,4500,ORL@PHI,PHI,ORL,,,,,,PG
58847-14543:Davis Bertans,58847-14543,PF,Davis,Davis Bertans,Bertans,18.20545432,55,4400,CLE@WAS,WAS,CLE,,,,,,PF
58847-85305:Kenrich Williams,58847-85305,SF,Kenrich,Kenrich Williams,Williams,18.50909054,66,4400,UTA@OKC,OKC,UTA,,,,,,SF
58847-80809:Josh Jackson,58847-80809,SG,Josh,Josh Jackson,Jackson,23.89499919,60,4400,DEN@DET,DET,DEN,,,,,,SG
58847-9809:Nicolas Batum,58847-9809,SF,Nicolas,Nicolas Batum,Batum,21.18636438,66,4300,LAC@HOU,LAC,HOU,,,,,,SF
58847-14512:Marcus Morris,58847-14512,PF,Marcus,Marcus Morris,Morris,21.6464277,56,4300,LAC@HOU,LAC,HOU,,,,,,PF
58847-145343:Jalen Harris,58847-145343,PG,Jalen,Jalen Harris,Harris,9.391666412,12,4300,TOR@DAL,TOR,DAL,,,,,,PG
58847-16376:Dorian Finney-Smith,58847-16376,SF,Dorian,Dorian Finney-Smith,Finney-Smith,21.98793188,58,4300,TOR@DAL,DAL,TOR,,,,,,SF
58847-9758:Danny Green,58847-9758,SF,Danny,Danny Green,Green,22.12647023,68,4200,ORL@PHI,PHI,ORL,,,,,,SF
