Player ID + Player Name,Id,Position_New,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position,Position,Mscore
59236-80853:Dustin Fowler,59236-80853,OF,Dustin,Dustin Fowler,Fowler,3.255555471,18,2000,PIT@ATL,PIT,ATL,,,,,0,OF/UTIL,OF,7
59236-5077:Dexter Fowler,59236-5077,OF,Dexter,Dexter Fowler,Fowler,5.299999782,7,2000,OAK@LAA,LAA,OAK,IL,Knee,,,0,OF/UTIL,OF,16
59236-52182:Reese McGuire,59236-52182,C,Reese,Reese McGuire,McGuire,5.299999782,7,2000,TB@TOR,TOR,TB,,,,,0,C/1B/UTIL,C/1B,15
59236-52193:Nick Williams,59236-52193,OF,Nick,Nick Williams,Williams,3.849999905,4,2000,CWS@NYY,CWS,NYY,,,,,0,OF/UTIL,OF,10
59236-5104:Pablo Sandoval,59236-5104,3B,Pablo,Pablo Sandoval,Sandoval,4.381818367,33,2000,PIT@ATL,ATL,PIT,,,,,0,3B/UTIL,3B,12
59236-68593:Jorge Mateo,59236-68593,2B/OF,Jorge,Jorge Mateo,Mateo,3.879166603,24,2000,SEA@SD,SD,SEA,,,,,0,2B/OF/UTIL,2B,9
59236-68594:Anthony Alford,59236-68594,OF,Anthony,Anthony Alford,Alford,3.036363775,11,2000,PIT@ATL,PIT,ATL,,,,,0,OF/UTIL,OF,7
59236-11311:Drew Butera,59236-11311,C,Drew,Drew Butera,Butera,4.087500095,8,2000,OAK@LAA,LAA,OAK,,,,,1,C/1B/UTIL,C/1B,16
59236-13368:Billy Hamilton,59236-13368,OF,Billy,Billy Hamilton,Hamilton,5.00434776,23,2000,CWS@NYY,CWS,NYY,,,,,0,OF/UTIL,OF,10
59236-148547:Scott Hurst,59236-148547,OF,Scott,Scott Hurst,Hurst,0,7,2000,CHC@STL,STL,CHC,IL,Undisclosed,,,0,OF/UTIL,OF,11
59236-21573:Jace Peterson,59236-21573,OF,Jace,Jace Peterson,Peterson,6.859999847,10,2000,MIL@CIN,MIL,CIN,IL,Thumb,,,0,OF/UTIL,OF,13
59236-13388:Ryan LaMarre,59236-13388,OF,Ryan,Ryan LaMarre,LaMarre,1,3,2000,CWS@NYY,NYY,CWS,IL,Hamstring,,,0,OF/UTIL,OF,
59236-13412:Donovan Solano,59236-13412,2B/SS,Donovan,Donovan Solano,Solano,5.472222222,18,2000,LAD@SF,SF,LAD,,,,,1,2B/SS/UTIL,2B,9
59236-38004:Austin Hedges,59236-38004,C,Austin,Austin Hedges,Hedges,4.094737003,19,2000,MIN@CLE,CLE,MIN,,,,,1,C/1B/UTIL,C/1B,12
59236-13436:Max Stassi,59236-13436,C,Max,Max Stassi,Stassi,5.027272658,11,2000,OAK@LAA,LAA,OAK,IL,Concussion,,,0,C/1B/UTIL,C/1B,16
59236-13451:Ronald Torreyes,59236-13451,SS,Ronald,Ronald Torreyes,Torreyes,4.700000127,6,2000,BOS@PHI,PHI,BOS,,,,,0,SS/UTIL,SS,10
59236-5282:Jeff Mathis,59236-5282,C,Jeff,Jeff Mathis,Mathis,0,4,2000,PIT@ATL,ATL,PIT,,,,,0,C/1B/UTIL,C/1B,12
59236-5311:Kurt Suzuki,59236-5311,C,Kurt,Kurt Suzuki,Suzuki,4.625,24,2000,OAK@LAA,LAA,OAK,,,,,0,C/1B/UTIL,C/1B,16
59236-13520:Phil Gosselin,59236-13520,2B,Phil,Phil Gosselin,Gosselin,7.21875,16,2000,OAK@LAA,LAA,OAK,,,,,0,2B/UTIL,2B,16
59236-60636:Derek Hill,59236-60636,OF,Derek,Derek Hill,Hill,0,2,2000,DET@KC,DET,KC,,,,,0,OF/UTIL,OF,12
59236-83164:Jake Cave,59236-83164,OF,Jake,Jake Cave,Cave,4.148387294,31,2000,MIN@CLE,MIN,CLE,IL,Back,,,0,OF/UTIL,OF,8
59236-83177:Grayson Greiner,59236-83177,C,Grayson,Grayson Greiner,Greiner,4.478571483,14,2000,DET@KC,DET,KC,IL,Hamstring,,,0,C/1B/UTIL,C/1B,12
59236-60649:Alex Jackson,59236-60649,C,Alex,Alex Jackson,Jackson,2.439999962,10,2000,PIT@ATL,ATL,PIT,IL,Hamstring,,,0,C/1B/UTIL,C/1B,12
59236-60652:Christian Arroyo,59236-60652,2B,Christian,Christian Arroyo,Arroyo,6.44782622,23,2000,BOS@PHI,BOS,PHI,IL,Hand,,,0,2B/UTIL,2B,5
59236-5359:Elvis Andrus,59236-5359,SS,Elvis,Elvis Andrus,Andrus,4.614285787,42,2000,OAK@LAA,OAK,LAA,,,,,1,SS/UTIL,SS,15
59236-38127:Tony Wolters,59236-38127,C,Tony,Tony Wolters,Wolters,2.399999891,14,2000,CHC@STL,CHC,STL,,,,,0,C/1B/UTIL,C/1B,10
59236-83186:Aristides Aquino,59236-83186,OF,Aristides,Aristides Aquino,Aquino,4.990000153,10,2000,MIL@CIN,CIN,MIL,IL,Wrist,,,0,OF/UTIL,OF,14
59236-79093:Eloy Jimenez,59236-79093,OF,Eloy,Eloy Jimenez,Jimenez,11.26727295,55,2000,CWS@NYY,CWS,NYY,IL,Pectoral,,,0,OF/UTIL,OF,10
59236-83188:Kelvin Gutierrez,59236-83188,3B,Kelvin,Kelvin Gutierrez,Gutierrez,4.240000153,5,2000,DET@KC,KC,DET,,,,,0,3B/UTIL,3B,13
59236-79110:Tyler Stephenson,59236-79110,C,Tyler,Tyler Stephenson,Stephenson,5.806666565,30,2000,MIL@CIN,CIN,MIL,,,,,0,C/1B/UTIL,C/1B,14
59236-85254:Joey Bart,59236-85254,C,Joey,Joey Bart,Bart,0,1,2000,LAD@SF,SF,LAD,,,,,0,C/1B/UTIL,C/1B,9
